Frequency (Hz)	Amplitude
73.6842105263158	0.005356304858926623
136.84210526315792	0.004394900887090286
223.6842105263158	0.011307073843267344
297.3684210526316	0.03544830956445895
371.0526315789474	0.0059771292480683864
442.1052631578948	0.002879675383526617
447.3684210526316	0.006474450357022834
521.0526315789474	0.01102033757656485
594.7368421052632	0.0028182263587503134
818.421052631579	0.0027587882718069145
894.7368421052632	0.002141129837360751
965.7894736842106	0.002435627951587025
1263.157894736842	0.0026146253346438124
