freq_start	freq_stop	time_start	time_stop	amp_min	amp_max
900.0	900.0	1.0	2.0	0.0204333028066485	0.0204333028066485
920.0	920.0	1.0	2.0	0.0215953615345794	0.0215953615345794
940.0	940.0	1.0	2.0	0.0198912770963977	0.0198912770963977
960.0	960.0	1.0	2.0	0.0214584718518276	0.0214584718518276
1000.0	1000.0	1.0	2.0	0.0283374406809031	0.0283374406809031
1170.0	1170.0	1.0	2.0	0.02495800292874	0.02495800292874
30.0	30.0	2.0	4.0	0.0214726824546369	0.0214726824546369
75.0	75.0	2.0	4.0	0.016026336423701	0.016026336423701
240.0	240.0	2.0	4.0	0.1277401947770489	0.1277401947770489
280.0	280.0	2.0	4.0	0.0166670946100713	0.0166670946100713
320.0	320.0	2.0	4.0	0.0725852127340658	0.0725852127340658
395.0	395.0	2.0	4.0	0.0511145855316077	0.0511145855316077
