Frequency (Hz)	Amplitude
149.0909090909091	0.0037890481997674462
161.8181818181818	0.003543455802575431
174.54545454545453	0.018185019809287932
211.8181818181818	0.00783446941851431
330.9090909090909	0.0046457425670190676
352.7272727272727	0.012072161089441941
423.6363636363636	0.015284537280604367
973.6363636363636	0.0037734925279437168
977.2727272727273	0.005436151216980477
1481.8181818181818	0.007128704526243905
1952.7272727272727	0.004858924247381215
1955.4545454545455	0.004335326803454512
2631.8181818181815	0.013485567321343176
2934.5454545454545	0.007158536149154149
3912.7272727272725	0.0027991123449412655
3977.272727272727	0.009380071071932788
4667.272727272727	0.006063829501900636
