freq_start	freq_stop	time_start	time_stop	amp_min	amp_max
31.25	97.3684210526316	0.0	15.0	0.18502014529792424	0.12758478903235404
31.25	105.26315789473684	0.0	15.0	0.18502014529792424	0.730144835812919
31.25	110.5263157894737	0.0	15.0	0.18502014529792424	0.3203863416156858
31.25	194.7368421052632	0.0	15.0	0.18502014529792424	0.17861535863922368
31.25	202.63157894736844	0.0	15.0	0.18502014529792424	0.4651424685539783
31.25	210.5263157894737	0.0	15.0	0.18502014529792424	0.9796845215219813
31.25	215.78947368421052	0.0	15.0	0.18502014529792424	0.7229376797757235
31.25	223.6842105263158	0.0	15.0	0.18502014529792424	0.655112168137983
31.25	228.94736842105263	0.0	15.0	0.18502014529792424	0.41578167230575724
31.25	292.10526315789474	0.0	15.0	0.18502014529792424	0.1667969110040083
31.25	300.0	0.0	15.0	0.18502014529792424	0.43935287267970463
31.25	307.89473684210526	0.0	15.0	0.18502014529792424	0.9506378551226624
31.25	313.15789473684214	0.0	15.0	0.18502014529792424	1.0
31.25	321.0526315789474	0.0	15.0	0.18502014529792424	0.9367027113655582
31.25	328.94736842105266	0.0	15.0	0.18502014529792424	0.7540197916214623
31.25	334.2105263157895	0.0	15.0	0.18502014529792424	0.45989570217091347
75.0	339.4736842105264	0.0	15.0	0.283141101267248	0.3228091528511871
127.5	344.7368421052632	0.0	15.0	0.1757851035354066	0.2583585130027834
238.75	407.8947368421053	0.0	15.0	1.0	0.16153822327850909
321.25	415.7894736842106	0.0	15.0	0.8030066318889745	0.22697908250468152
321.25	426.3157894736842	0.0	15.0	0.8030066318889745	0.194079865036421
393.75	434.2105263157895	0.0	15.0	0.281393918011551	0.24434040542587052
398.75	439.4736842105264	0.0	15.0	0.30050764769968513	0.18133771264413942
518.75	513.1578947368422	0.0	15.0	0.27612388953679673	0.10054377234845148
546.25	518.421052631579	0.0	15.0	0.18442667493753997	0.08303596717646092
600.0	528.9473684210527	0.0	15.0	0.5657523874119471	0.0760283450988506
600.0	539.4736842105264	0.0	15.0	0.5657523874119471	0.07944555890603479
600.0	2239.4736842105267	0.0	15.0	0.5657523874119471	0.06911570186969657
600.0	2257.894736842105	0.0	15.0	0.5657523874119471	0.08504973689657526
600.0	2265.789473684211	0.0	15.0	0.5657523874119471	0.08249296463162795
600.0	2278.947368421053	0.0	15.0	0.5657523874119471	0.0954201542535488
600.0	2313.157894736842	0.0	15.0	0.5657523874119471	0.0959027133357927
600.0	2323.684210526316	0.0	15.0	0.5657523874119471	0.107300897837546
600.0	2331.5789473684213	0.0	15.0	0.5657523874119471	0.1418779340323793
600.0	2344.736842105264	0.0	15.0	0.5657523874119471	0.09938775520382592
600.0	2360.5263157894738	0.0	15.0	0.5657523874119471	0.14416312167587775
600.0	2381.5789473684213	0.0	15.0	0.5657523874119471	0.10222487225110564
600.0	2392.105263157895	0.0	15.0	0.5657523874119471	0.08532770556668269
600.0	2397.368421052632	0.0	15.0	0.5657523874119471	0.11785212007967996
600.0	2952.631578947369	0.0	15.0	0.5657523874119471	0.06906029894081012
600.0	3055.263157894737	0.0	15.0	0.5657523874119471	0.07314976145408364
