freq_start	freq_stop	time_start	time_stop	amp_min	amp_max
32.2	32.2	0.0	15.0	0.029105991749458663	0.029105991749458663
33.0	33.0	0.0	15.0	0.03667128143672918	0.03667128143672918
33.800000000000004	33.800000000000004	0.0	15.0	0.047398735671688993	0.047398735671688993
34.800000000000004	34.800000000000004	0.0	15.0	0.07867255232359399	0.07867255232359399
35.800000000000004	35.800000000000004	0.0	15.0	1.0	1.0
37.2	37.2	0.0	15.0	0.03942613334135752	0.03942613334135752
50.0	50.0	0.0	15.0	0.03244437570861935	0.03244437570861935
70.60000000000001	70.60000000000001	0.0	15.0	0.9624301948901891	0.9624301948901891
71.4	71.4	0.0	15.0	0.3173845416748662	0.3173845416748662
106.0	106.0	0.0	15.0	0.41457437328577806	0.41457437328577806
107.2	107.2	0.0	15.0	0.10846020925231525	0.10846020925231525
141.20000000000002	141.20000000000002	0.0	15.0	0.05255611150151064	0.05255611150151064
143.0	143.0	0.0	15.0	0.08235141838638847	0.08235141838638847
212.0	212.0	0.0	15.0	0.06880518470267498	0.06880518470267498
